-1.2184	-0.41636	-1.9201	0.24168	-0.53705	0.69439	-0.62409	-0.49331	0.90283	-0.70996	0.80218	-0.67746	-1.6741	1.3939	-0.72271	-2.2516	1.3538	-0.16152	0	0	0	-38.5944	11.627	7.9565	-138.4897	-8.6568	84.7
-2.9907	-2.3382	-3.4091	1.1424	-0.34417	-0.23552	0.68323	0.042708	-0.41786	0.045769	-0.20718	0.42259	-0.073334	-0.48551	1.0314	-0.74706	-0.53145	1.5285	0	20.8793	-60.727	-15.9511	71.509	-103.644	-19.0793	64.0834	-63.212
0.054114	0.042308	0.061683	-1.0595	0.3192	0.21843	-3.7402	-0.23379	2.2875	0.56138	-0.03301	-0.92982	0.86114	1.3969	-3.7396	0.53601	3.4704	-6.0807	0.017383	-0.16143	0.4318	-0.14723	-0.41988	0.77457	-0.85668	-0.50785	1.0451
-0.07101	0.63249	1.4721	-0.19068	-0.99562	-1.3897	-0.31342	-1.892	-3.641	-1.8903	-2.5364	0.45516	-1.5875	-4.5283	-4.4288	-0.76042	-3.2809	-6.148	0	0	0	-13.7454	-42.2127	-21.6149	-17.5663	-98.0313	-165.7187
-5.1605	-11.7135	-9.8567	1.1764	3.6128	1.8499	0.25057	1.3983	2.3638	1.3043	1.3696	-0.87351	0.96274	2.2698	1.1495	0.25044	0.7761	0.54111	0	34.5275	2.331	-15.7418	-9.0587	79.6649	-6.7059	-23.7314	2.295
0.063633	0.14444	0.12154	-0.35846	-1.1009	-0.56369	-0.44266	-2.4703	-4.176	-0.50568	0.23374	1.463	-0.84351	-1.2639	1.3301	-0.60467	-1.8791	-1.3318	-0.033219	-0.37195	0.018348	-0.13901	-0.83694	-1.3085	-0.30241	-1.8306	-3.5372
0.0036285	0.022369	0.073497	-0.0055088	-0.038995	-0.12314	-0.00039597	-0.0047118	-0.024217	-0.10529	-0.43715	-1.0668	-0.0047543	-0.03348	-0.13602	-0.00012244	-0.0012126	-0.0068482	0	0	0	-0.73904	-5.103	-15.556	-0.050782	-0.60197	-3.0792
-1.0313	-4.0854	-8.495	0.054513	0.37641	1.1474	0.00062429	0.0074003	0.037854	0.038361	0.15801	0.38127	0.0013702	0.0095644	0.038434	1.32E-05	0.0001279	0.00070321	0	11.2906	38.9617	-1.1936	-7.5511	-19.9424	-0.027339	-0.31113	-1.5084
0.0016717	0.0066224	0.01377	-0.015862	-0.10953	-0.33388	-0.0010849	-0.01286	-0.065781	-0.056269	-0.21432	-0.45605	-0.0045947	-0.031057	-0.11963	-0.00017123	-0.0016511	-0.0090302	0.018967	0.018454	-0.03001	-0.0040506	-0.028927	-0.092447	-0.00037927	-0.0045138	-0.023204
-2.4369	-0.83273	-3.8401	-1.3228	0.39852	0.27271	-1.5118	1.7227	-1.16	-1.8525	2.0932	-1.7677	0	0	0	2.9376	-1.7662	0.21072	0	0	0	-77.1887	23.254	15.913	0	0	0
-5.307	-4.1492	-6.0493	0	0	0	-2.4248	-0.15157	1.483	-1.348	0.90128	0.22933	-2.8505	2.3734	-1.2305	1.4941	1.0629	-3.0571	0	20.8793	-60.727	0	0	0	38.1586	-128.1668	126.4239
0.10823	0.084616	0.12337	-2.0364	0.61349	0.41982	0.049449	0.003091	-0.030243	1.068	-0.028071	-1.8536	0	0	0	-0.47393	-3.4322	5.9634	0.034766	-0.32286	0.8636	-1.3228	0.39852	0.27271	-0.58139	1.7809	-1.729
-0.14202	1.265	2.9443	-0.36395	-1.1177	-0.57232	-0.22377	-0.67715	0.62602	-3.9136	-5.2512	0.94233	0	0	0	0.78715	3.3962	6.3641	0	0	0	-27.4907	-84.4255	-43.2298	0	0	0
-6.7797	-15.3887	-12.9494	0	0	0	-0.65838	-3.6742	-6.211	0.82601	-0.41371	-2.4367	-0.77397	-2.2077	-2.1592	-0.50088	-1.5522	-1.0822	0	34.5275	2.331	0	0	0	13.4119	47.4627	-4.59
0.12727	0.28887	0.24308	-0.6589	-2.0235	-1.0361	0.012359	0.06897	0.11659	-0.958	0.46212	2.8001	0	0	0	0.57702	1.7905	1.2582	-0.066439	-0.74391	0.036696	-0.36395	-1.1177	-0.57232	-0.2678	-0.92282	0.21071
0.007257	0.044737	0.14699	-0.0094229	-0.065064	-0.19834	-0.00010493	-0.0011721	-0.0055347	-0.20152	-0.83664	-2.0418	0	0	0	0.00011717	0.0011604	0.0065533	0	0	0	-1.4781	-10.2061	-31.1121	0	0	0
-1.0676	-4.2291	-8.7937	0	0	0	-0.0012925	-0.015321	-0.078371	0.021791	0.085457	0.19115	-0.0015194	-0.0107	-0.043471	-2.64E-05	-0.00025581	-0.0014064	0	11.2906	38.9617	0	0	0	0.054678	0.62226	3.0168
0.0033434	0.013245	0.027541	-0.031371	-0.21661	-0.66032	4.05E-06	4.80E-05	0.00024544	-0.11145	-0.42436	-0.9024	0	0	0	0.00017001	0.0016392	0.0089649	0.037934	0.036908	-0.06002	-0.0094229	-0.065064	-0.19834	-0.00017173	-0.0019639	-0.0095848
-1.2184	-0.41636	-1.9201	-1.5645	0.93556	-0.42168	4.1226	-0.1966	-2.0003	-1.1426	1.291	-1.0903	2.6942	-2.2433	1.1631	-3.6236	2.1787	-0.25993	0	0	0	-38.5944	11.627	7.9565	138.4897	8.6568	-84.7
-7.6233	-5.9601	-8.6896	-2.912	0.87727	0.60033	1.7415	0.10886	-1.0651	-1.7675	1.8416	-1.3077	2.9238	-1.8879	0.19918	-0.74706	-0.53145	1.5285	0	20.8793	-60.727	15.9511	-71.509	103.644	-19.0793	64.0834	-63.212
