-0.034053	0.099072	-0.15511	0.19707	-0.22115	-0.12233	0.35523	-0.55397	0.69942	-0.7776	-0.24979	0.72506	-1.1298	1.4246	-1.5809	-0.38995	1.1318	-1.763	2.222	-2.464	-0.51148	1.4844	-2.3119	2.9132	-3.2293	-0.38811	0.73823	-1.0161	1.1945	-1.2559	-0.73823	1.4042	-1.9327	2.272	-2.389	-1.0161	1.9327	-2.6601	3.1272	-3.2881	-1.1945	2.272	-3.1272	3.6762	-3.8654	-1.2559	2.389	-3.2881	3.8654	-4.0643	0	0	0	0	0	0	8.6084	13.4078	16.8949	18.7281	11.2842	32.7482	51.0064	64.2719	71.2459	23.2971	67.611	105.3065	132.694	147.0924	36.5166	105.9753	165.0603	207.9882	230.5566	0.0020117
0.58188	-1.6887	2.6302	-3.3142	3.6738	0.49497	-1.4365	2.2374	-2.8192	3.1251	0.35962	-1.0437	1.6255	-2.0483	2.2705	0.18906	-0.54868	0.85459	-1.0768	1.1937	3.7463e-017	-1.0872e-016	1.6934e-016	-2.1338e-016	2.3653e-016	0.19533	-0.37139	0.51079	-0.59977	0.62957	0.33295	-0.63301	0.87054	-1.0221	1.0726	0.36457	-0.69305	0.95289	-1.1184	1.1731	0.25947	-0.49306	0.67746	-0.79427	0.83184	0.010197	-0.018885	0.024753	-0.026859	0.024764	0	-4.7404	18.0335	-37.2315	58.3576	-76.7011	12.6425	18.2584	20.0922	17.4456	3.8351	10.7544	15.5315	17.0914	14.8401	2.7863	7.8135	11.2843	12.4176	10.782	1.4649	4.1078	5.9325	6.5283	5.6684	0.0063586
-4.3066	-3.8851	-3.0832	-1.9795	-0.6821	-9.9242	-8.9527	-7.1049	-4.5617	-1.5718	-4.7416	-4.2774	-3.3946	-2.1795	-0.75099	12.4087	11.1941	8.8837	5.7037	1.9654	26.184	23.6209	18.7457	12.0355	4.1471	1.9615	3.3264	3.5961	2.4547	-0.17211	2.3058	3.9104	4.2275	2.8857	-0.20233	0.74921	1.2706	1.3736	0.93762	-0.065741	-1.4251	-2.4167	-2.6127	-1.7835	0.12505	-2.4245	-4.1116	-4.4451	-3.0342	0.21274	0.032396	0.43315	1.5568	3.179	4.9631	6.51	0.12826	-1.9572	4.2552	-6.5608	2.858	-3.0634	3.4066	-3.7636	3.9752	1.7656	-3.0859	5.4511	-8.3516	11.121	-2.9783	1.4166	1.4295	-5.045	8.7505	0.045955
1.7328	2.0304	2.5506	3.1556	3.6664	-2.5922	-2.5841	-2.5445	-2.4318	-2.1938	-4.419	-4.7423	-5.2833	-5.8482	-6.1882	-1.491	-1.9881	-2.8705	-3.9323	-4.9047	3.6118	3.2582	2.5857	1.6601	0.57205	-0.62617	-1.191	-1.6393	-1.9271	-2.0263	-0.7361	-1.4002	-1.9271	-2.2655	-2.3821	-0.23917	-0.45494	-0.62617	-0.7361	-0.77399	0.45494	0.86534	1.191	1.4002	1.4722	0.77399	1.4722	2.0263	2.3821	2.5047	0	0	0	0	0	0	-279.2656	221.6264	-142.2929	49.0308	727.8387	-656.5928	521.075	-334.5507	115.2783	354.7337	-320.0099	253.9613	-163.0532	56.1843	-899.6581	811.5933	-644.0841	413.5274	-142.4918	-1.4435
1.0654	0.96108	0.76272	0.48969	0.16874	-0.56009	-0.50527	-0.40098	-0.25745	-0.08871	-1.7238	-1.5551	-1.2341	-0.79234	-0.27302	-1.4663	-1.3228	-1.0498	-0.67401	-0.23225	-3.3295e-016	-3.0036e-016	-2.3837e-016	-1.5304e-016	-5.2734e-017	-1.8329	-3.2853	-4.0334	-3.86	-2.6896	-2.4506	-4.4248	-5.516	-5.4482	-4.1192	-1.3957	-2.5779	-3.3616	-3.6151	-3.2782	0.69685	1.1793	1.2684	0.85059	-0.10026	2.4298	4.3731	5.4154	5.2766	3.8559	0	-29.9296	-113.8591	-235.0703	-368.4556	-484.2715	-84.5169	205.0955	-354.7437	501.2204	-9.2488	44.4331	-107.8251	186.4998	-263.5072	-28.4648	136.7512	-331.8516	573.9873	-810.9917	-24.2136	116.3275	-282.2898	488.2628	-689.8708	0.73048
-3.9259	-0.68928	3.1156	4.3519	2.0004	-8.7556	-1.5372	6.9485	9.7056	4.4612	-4.0425	-0.70975	3.2082	4.4812	2.0598	11.1569	1.9588	-8.8542	-12.3675	-5.6847	23.2435	4.0809	-18.4461	-25.7656	-11.8431	0.61941	-1.7334	-5.5508	-5.7322	0.60059	0.72816	-2.0377	-6.5254	-6.7386	0.70604	0.23659	-0.66209	-2.1202	-2.1895	0.2294	-0.45002	1.2594	4.0329	4.1647	-0.43635	-0.76563	2.1426	6.8612	7.0854	-0.74237	-0.067356	2.0908	5.0298	2.5053	-6.1369	-13.1668	3.5	-7.5272	2.193	9.3573	9.8041	-3.8119	-4.9558	11.297	-10.642	6.398	-7.5575	3.6161	8.4128	-20.6383	-9.7085	-3.7688	15.0999	-9.6386	-9.8362	0.10842
-1.4149	1.9831	4.1379	1.1104	-5.3062	-5.5587	-2.1491	2.8263	6.4026	6.0009	-3.7658	-4.2718	-1.89	4.9155	11.6709	5.2988	-2.1411	-8.3551	-5.2434	5.5958	13.5396	2.3772	-10.7451	-15.0088	-6.8988	-5.439	-6.3939	-2.0775	3.9516	6.7229	-6.3939	-7.5165	-2.4422	4.6454	7.9033	-2.0775	-2.4422	-0.79354	1.5094	2.5679	3.9516	4.6454	1.5094	-2.871	-4.8845	6.7229	7.9033	2.5679	-4.8845	-8.31	0	0	0	0	0	0	-44.2313	-199.9321	279.2656	-128.3643	592.3209	-103.9941	-470.0685	656.5928	-301.8026	288.6851	-50.6846	-229.1018	320.0099	-147.0924	-732.1489	128.5438	581.0367	-811.5933	373.0485	-0.048065
3.1762	0.55765	-2.5206	-3.5208	-1.6184	-1.6698	-0.29317	1.3252	1.851	0.85082	-5.1392	-0.90229	4.0785	5.6968	2.6186	-4.3717	-0.76753	3.4694	4.846	2.2275	-9.9264e-016	-1.7428e-016	7.8776e-016	1.1003e-015	5.0577e-016	-0.38165	2.3401	6.411	6.2617	-1.0761	-3.6672	-1.0326	6.3072	9.6995	2.7133	-7.713	-8.002	-0.44163	7.8897	8.9426	-6.6294	-9.8195	-7.296	0.46857	9.3189	2.2581	-0.79253	-7.2421	-9.0378	-0.87795	0	-70.6867	-166.1943	-80.9997	205.4275	436.8676	-139.2352	145.297	73.1368	-377.5316	-21.8434	73.2003	-76.3872	-38.4503	198.4801	-67.227	225.2872	-235.0955	-118.3378	610.8589	-57.1867	191.6407	-199.9842	-100.6642	519.6277	1.4774
-2.8915	2.8915	2.8915	-2.8915	-2.8915	-6.4428	6.4428	6.4428	-6.4428	-6.4428	-2.9718	2.9718	2.9718	-2.9718	-2.9718	8.2141	-8.2141	-8.2141	8.2141	8.2141	17.1067	-17.1067	-17.1067	17.1067	17.1067	-0.92748	-2.7679	0.92748	5.5358	-0.92748	-1.0903	-3.2539	1.0903	6.5078	-1.0903	-0.35427	-1.0572	0.35427	2.1145	-0.35427	0.67386	2.011	-0.67386	-4.022	0.67386	1.1464	3.4213	-1.1464	-6.8427	1.1464	-0.078963	1.7759	0.078963	-5.3276	-0.078963	8.8793	4.5581	-0.38281	-6.6458	-1.7048	8.6778	7.5803	-9.7754	-6.4828	10.8729	5.5877	2.2098	-8.9656	1.1681	12.3435	-8.7054	-11.5788	5.832	14.4522	-2.9586	0.081168
-2.7404	4.2166	1.2642	-5.6928	0.21201	-5.6138	4.8378	6.3899	-4.0617	-7.166	-2.3436	-0.04496	4.7321	2.4335	-7.1206	7.5231	-9.5549	-5.4913	11.5867	3.4595	15.1552	-15.1552	-15.1552	15.1552	15.1552	-10.4078	-1.2746e-015	10.4078	2.5492e-015	-10.4078	-12.2351	-1.4984e-015	12.2351	2.9967e-015	-12.2351	-3.9754	-4.8685e-016	3.9754	9.737e-016	-3.9754	7.5617	9.2605e-016	-7.5617	-1.8521e-015	7.5617	12.8648	1.5755e-015	-12.8648	-3.151e-015	12.8648	0	0	0	0	0	0	158.667	-158.667	-158.667	158.667	373.0485	373.0485	-373.0485	-373.0485	373.0485	181.8162	181.8162	-181.8162	-181.8162	181.8162	-461.1133	-461.1133	461.1133	461.1133	-461.1133	0.67417
4.0807	-4.0807	-4.0807	4.0807	4.0807	-2.1454	2.1454	2.1454	-2.1454	-2.1454	-6.6027	6.6027	6.6027	-6.6027	-6.6027	-5.6166	5.6166	5.6166	-5.6166	-5.6166	-1.2753e-015	1.2753e-015	1.2753e-015	-1.2753e-015	-1.2753e-015	3.7351	2.8734	-3.7351	-5.7468	3.7351	-1.2203	3.3779	1.2203	-6.7558	-1.2203	-11.7659	1.0975	11.7659	-2.1951	-11.7659	-14.7546	-2.0877	14.7546	4.1753	-14.7546	-1.5024	-3.5517	1.5024	7.1035	-1.5024	0	-69.34	-1.6983e-014	208.0201	6.7934e-014	-346.7001	-40.757	-122.2711	122.2711	203.7852	-21.4272	21.4272	64.2817	-64.2817	-107.1362	-65.9463	65.9463	197.8388	-197.8388	-329.7314	-56.0973	56.0973	168.2918	-168.2918	-280.4863	0.99634
-1.6088	3.5001	-2.5058	-0.55437	3.1575	-3.7172	8.0871	-5.7897	-1.2809	7.2955	-1.7808	3.8742	-2.7736	-0.61361	3.4949	4.6408	-10.0964	7.2282	1.5991	-9.1081	9.8027	-21.3265	15.2681	3.3778	-19.239	-1.201	0.37378	1.982	-3.1003	0.90838	-1.4119	0.43941	2.33	-3.6446	1.0679	-0.45876	0.14277	0.75707	-1.1842	0.34697	0.87261	-0.27157	-1.44	2.2525	-0.65998	1.4846	-0.46202	-2.4499	3.8322	-1.1228	-0.017244	0.34788	-0.78875	0.37062	0.99549	-2.0874	1.6893	1.6407	0.49437	-1.116	2.2079	4.7174	3.1505	-1.1477	-4.4701	1.3407	2.6521	1.2008	-1.6529	-3.0526	-2.3353	-5.3059	-4.3923	-0.20833	4.225	0.014928
-1.1664	2.7178	-2.4207	0.40869	2.0024	-2.2245	4.7448	-3.1472	-1.1927	4.5166	-0.83906	1.5338	-0.32949	-1.6007	2.1107	3.1143	-7.0236	5.6821	-0.042567	-5.7176	6.0962	-13.2627	9.495	2.1006	-11.9645	-7.2887	8.5684	-2.784	-5.2955	9.0093	-8.5684	10.0727	-3.2728	-6.2253	10.5911	-2.784	3.2728	-1.0634	-2.0227	3.4413	5.2955	-6.2253	2.0227	3.8474	-6.5457	9.0093	-10.5911	3.4413	6.5457	-11.1361	0	0	0	0	0	0	142.2929	101.8705	-22.537	-128.3643	153.7761	334.5507	239.5119	-52.9876	-301.8026	74.9473	163.0532	116.7332	-25.8251	-147.0924	-190.0777	-413.5274	-296.053	65.4963	373.0485	0.26186
2.543	-5.5324	3.9608	0.87625	-4.9909	-1.3369	2.9086	-2.0823	-0.46067	2.6239	-4.1146	8.9516	-6.4087	-1.4178	8.0754	-3.5001	7.6147	-5.4515	-1.2061	6.8693	-7.9474e-016	1.729e-015	-1.2378e-015	-2.7385e-016	1.5598e-015	2.1739	-2.1135	-0.2091	2.5282	-2.4417	-0.2885	0.85889	-1.3322	0.90568	0.64508	-5.8565	7.0536	-2.634	-3.8926	7.3328	-7.6826	8.7102	-2.1793	-6.271	9.3179	-1.1086	0.75671	0.86142	-1.9781	1.0669	0	-36.0167	84.6802	-41.2714	-104.6705	222.5952	28.6037	-25.5151	-85.7825	-69.3144	-11.1298	-15.0379	13.4141	45.0985	36.4407	-34.2539	-46.2818	41.2842	138.799	112.153	-29.1381	-39.3697	35.1185	118.0695	95.403	0.23422
-0.51038	1.4812	-2.307	2.907	-3.2224	-1.1996	3.4812	-5.4222	6.8323	-7.5737	-0.58444	1.6961	-2.6418	3.3288	-3.69	1.483	-4.3039	6.7035	-8.4469	9.3634	3.1534	-9.1516	14.2539	-17.9609	19.9099	-0.49554	0.89385	-1.112	1.0937	-0.81843	-0.58254	1.0508	-1.3072	1.2857	-0.96212	-0.18928	0.34142	-0.42474	0.41776	-0.31261	0.36003	-0.64942	0.8079	-0.79463	0.59463	0.61252	-1.1049	1.3745	-1.3519	1.0116	-0.00025115	0.0024033	-0.0084374	0.017148	-0.026724	0.035022	0.067097	0.10491	0.13302	0.14881	0.057897	0.16796	0.26139	0.32894	0.36391	0.029941	0.08669	0.13437	0.16798	0.18401	-0.069002	-0.20042	-0.31272	-0.39518	-0.43994	9.4712e-005
-0.081755	0.23766	-0.37146	0.47069	-0.52612	-0.18085	0.52464	-0.81646	1.0274	-1.1366	-0.082761	0.23954	-0.371	0.46323	-0.50645	0.23155	-0.67253	1.0493	-1.3258	1.4756	0.48085	-1.3955	2.1735	-2.7388	3.036	-1.0067	1.9148	-2.6355	3.0982	-3.2576	-1.1834	2.251	-3.0982	3.6421	-3.8296	-0.38451	0.73138	-1.0067	1.1834	-1.2443	0.73138	-1.3912	1.9148	-2.251	2.3668	1.2443	-2.3668	3.2576	-3.8296	4.0267	0	0	0	0	0	0	22.537	35.1022	44.2313	49.0308	18.2583	52.9876	82.5302	103.9941	115.2783	8.8987	25.8251	40.2235	50.6846	56.1843	-22.5685	-65.4963	-102.0129	-128.5438	-142.4918	0.0052667
0.36154	-1.0492	1.6342	-2.0592	2.2827	-0.19007	0.55161	-0.85915	1.0826	-1.2001	-0.58498	1.6977	-2.6442	3.3319	-3.6934	-0.49762	1.4441	-2.2493	2.8343	-3.1418	-1.1299e-016	3.2791e-016	-5.1073e-016	6.4356e-016	-7.1339e-016	0.13326	-0.25239	0.34476	-0.40055	0.4138	-0.09202	0.1763	-0.24575	0.29447	-0.31828	-0.53377	1.0157	-1.399	1.6464	-1.734	-0.63046	1.1984	-1.6476	1.9334	-2.0275	-0.026696	0.049442	-0.064803	0.070319	-0.064834	0	-4.7404	18.0335	-37.2315	58.3576	-76.7011	7.8135	11.2843	12.4176	10.782	-1.4649	-4.1078	-5.9325	-6.5283	-5.6684	-4.5084	-12.6425	-18.2584	-20.0922	-17.4456	-3.8351	-10.7544	-15.5315	-17.0914	-14.8401	0.0039298
-5.1503	-4.6462	-3.6872	-2.3673	-0.81573	0.14712	0.13272	0.10533	0.067623	0.023301	15.451	13.9385	11.0617	7.102	2.4472	-0.14712	-0.13272	-0.10533	-0.067623	-0.023301	-25.7516	-23.2309	-18.4361	-11.8367	-4.0787	2.3567	3.991	4.2991	2.8988	-0.29893	2.8862e-016	4.8876e-016	5.2649e-016	3.55e-016	-3.6608e-017	-2.3567	-3.991	-4.2991	-2.8988	0.29893	-5.7724e-016	-9.7751e-016	-1.053e-015	-7.1e-016	7.3217e-017	2.3567	3.991	4.2991	2.8988	-0.29893	0.040043	0.5354	1.9243	3.9295	6.1347	8.0467	-6.1277	4.8629	-3.1222	1.0758	0.57544	-2.4597	5.8538	-10.0642	14.1814	-20.3777	18.383	-14.5888	9.3666	-3.2275	-0.57544	2.4597	-5.8538	10.0642	-14.1814	0.056804
-3.4386	-3.102	-2.4618	-1.5806	-0.54462	-4.8729	-5.3783	-6.2435	-7.2008	-7.9048	10.3158	9.3061	7.3853	4.7417	1.6339	4.8729	5.3783	6.2435	7.2008	7.9048	-17.1931	-15.5101	-12.3089	-7.9028	-2.7231	-1.2255	-2.331	-3.2083	-3.7716	-3.9657	-1.5008e-016	-2.8546e-016	-3.929e-016	-4.6189e-016	-4.8566e-016	1.2255	2.331	3.2083	3.7716	3.9657	3.0015e-016	5.7092e-016	7.8581e-016	9.2377e-016	9.7131e-016	-1.2255	-2.331	-3.2083	-3.7716	-3.9657	0	0	0	0	0	0	-345.1912	273.9453	-175.8837	60.6054	9.3722e-014	-8.4547e-014	6.7097e-014	-4.3079e-014	1.4844e-014	-1147.9423	1035.5737	-821.836	527.6512	-181.8162	-3.7489e-013	3.3819e-013	-2.6839e-013	1.7232e-013	-5.9376e-014	-1.7843
2.3984e-016	2.1636e-016	1.7171e-016	1.1024e-016	3.7987e-017	-3.9169	-3.5335	-2.8042	-1.8004	-0.62037	-7.1952e-016	-6.4909e-016	-5.1512e-016	-3.3073e-016	-1.1396e-016	3.9169	3.5335	2.8042	1.8004	0.62037	1.1992e-015	1.0818e-015	8.5853e-016	5.5121e-016	1.8993e-016	-3.0034	-5.4055	-6.6938	-6.5222	-4.7662	-2.1517	-4.0927	-5.6331	-6.6222	-6.963	3.0034	5.4055	6.6938	6.5222	4.7662	4.3033	8.1854	11.2663	13.2443	13.9259	-3.0034	-5.4055	-6.6938	-6.5222	-4.7662	0	-29.9296	-113.8591	-235.0703	-368.4556	-484.2715	-8.8045e-015	2.1366e-014	-3.6955e-014	5.2214e-014	-29.9296	143.7887	-348.9294	603.526	-852.7271	-5.498e-015	2.6414e-014	-6.4097e-014	1.1087e-013	-1.5664e-013	29.9296	-143.7887	348.9294	-603.526	852.7271	7.6097e-017
