-0.23844	0.014681	0.14078	-1.1387	-0.15803	0.79607	-2.4422	-1.0763	2.2793	-0.45284	0.51167	-0.43211	-1.191	0.99166	-0.51415	-1.9618	1.1795	-0.14073	6.0186	4.1186	-79.957	-4.998	48.9016	-165.7275	-66.505	149.4303	-0.046404
2.0263	-0.61046	-0.41775	1.8819	0.11764	-1.151	1.5014	0.60249	-1.3537	0.87442	-0.99688	0.85604	2.1386	-1.8155	0.99098	3.0539	-1.9127	0.34255	79.7579	-115.5999	-33.0463	110.9957	-109.4863	-39.5458	109.4591	-64.8767	0.21083
-0.53214	0.16031	0.10971	-2.122	-0.13264	1.2978	-4.3952	-1.7638	3.963	0.27979	-0.0096011	-0.48012	0.47282	0.80828	-2.1336	0.34556	2.4334	-4.2365	0.029106	0.15065	-1.1832	-0.16081	0.82327	-2.4777	-1.0906	2.3113	0.0025099
-0.097263	-0.34918	-0.28712	-0.1452	-0.83764	-1.5006	-0.11014	-0.89947	-2.5305	-1.0047	-1.3481	0.24192	-0.94111	-2.6845	-2.6255	-0.55211	-2.3821	-4.4638	-21.8509	-11.1887	-10.1419	-56.5984	-95.6777	-7.4867	-60.4069	-166.9774	0.028192
1.6259	4.9932	2.5567	0.53779	3.0012	5.0734	0.1528	1.2329	3.408	0.90692	1.1951	-0.25033	0.80042	2.2528	2.1351	0.41494	1.7665	3.2389	-10.1037	88.8547	-11.615	-41.1039	3.975	-4.9503	-30.579	-46.2254	0.24425
-0.17411	-0.53469	-0.27379	-0.24622	-1.3741	-2.3228	-0.18149	-1.4643	-4.0478	-0.25123	0.11994	0.73247	-0.46937	-0.7006	0.74876	-0.41266	-1.281	-0.90205	-0.32964	-0.27712	-0.1431	-0.82589	-1.4808	-0.10954	-0.89465	-2.5171	0.0038205
-0.0025886	-0.017992	-0.055372	-0.00019937	-0.0023668	-0.012129	-7.9802e-006	-0.00013402	-0.00095874	-0.052714	-0.21886	-0.53411	-0.0026548	-0.018695	-0.075955	-8.3739e-005	-0.00082928	-0.0046835	-2.6415	-8.0524	-0.029319	-0.34755	-1.7778	-0.0011637	-0.019532	-0.13964	0.0033803
0.062431	0.43108	1.3141	0.0011103	0.013161	0.067323	1.6962e-005	0.0002847	0.0020353	0.031092	0.12902	0.31461	0.0014631	0.010297	0.04181	4.0337e-005	0.00039923	0.0022532	-8.4222	-22.2429	-0.047353	-0.5389	-2.6126	-0.0010851	-0.017738	-0.1228	0.015624
-0.008141	-0.056213	-0.17136	-0.00062328	-0.0073884	-0.037793	-2.4734e-005	-0.00041516	-0.002968	-0.028913	-0.1101	-0.23415	-0.0026369	-0.017822	-0.068647	-0.00012042	-0.0011611	-0.0063501	-0.016753	-0.051594	-0.00019618	-0.002329	-0.011935	-7.9315e-006	-0.0001332	-0.00095289	0.00020844
-0.73282	0.10647	0.33432	-2.5229	-0.1577	1.543	-2.7997	-0.86048	2.3134	-1.2567	1.4199	-1.1992	-2.4195	2.0146	-1.0445	-1.9927	1.1981	-0.14295	16.4431	11.2522	-159.9141	-9.996	97.8032	-165.7275	-66.505	149.4303	-0.12678
1.5294	-0.46076	-0.3153	0	0	0	-1.548	-0.62119	1.3957	0.53775	-0.6739	0.67472	-0.23506	0.0053989	0.26867	-3.4011	1.8358	0.093384	58.3868	-84.625	0	0	0	39.5458	-109.4591	64.8767	0.15433
-1.4501	0.43687	0.29895	-4.2337	-0.26465	2.5894	-4.3825	-1.7587	3.9515	0.76194	-0.024521	-1.3114	0.94156	1.6169	-4.2629	0.34276	2.4316	-4.2312	0.13532	0.35406	-2.5229	-0.1577	1.543	-2.7028	-0.82158	2.226	0.0068572
-0.26494	-0.91462	-0.68498	-0.30173	-1.6838	-2.8464	-0.12486	-0.97799	-2.5828	-2.751	-3.6912	0.66239	-1.8863	-5.3807	-5.2624	-0.55331	-2.3873	-4.4735	-59.6978	-30.5681	-20.2839	-113.1968	-191.3554	-7.4867	-60.4069	-166.9774	0.077023
1.2094	3.7142	1.9019	0	0	0	-0.15527	-1.2528	-3.4629	0.72218	0.80674	-0.41248	0.12122	0.17988	-0.19678	-0.32922	-1.4854	-2.9781	-7.3964	65.0462	0	0	0	4.9503	30.579	46.2254	0.17881
-0.47305	-1.4528	-0.74389	-0.48989	-2.7339	-4.6216	-0.18036	-1.4552	-4.0226	-0.68398	0.32743	1.9955	-0.93579	-1.3963	1.4943	-0.41142	-1.277	-0.89874	-0.87555	-0.66497	-0.30173	-1.6838	-2.8464	-0.1265	-0.99117	-2.6192	0.010438
-0.0070004	-0.048573	-0.14912	-0.00040153	-0.0047597	-0.024347	-8.329e-006	-0.0001396	-0.00099636	-0.14361	-0.59623	-1.4551	-0.0052945	-0.037284	-0.15148	-8.3502e-005	-0.00082693	-0.0046702	-7.2168	-21.9996	-0.058638	-0.69509	-3.5555	-0.0011637	-0.019532	-0.13964	0.0092351
0.045802	0.31626	0.96409	0	0	0	-1.6999e-005	-0.00028532	-0.0020398	0.024457	0.10101	0.24464	0.00013212	0.00090097	0.0035124	-3.5793e-005	-0.00035508	-0.0020094	-6.1655	-16.2829	0	0	0	0.0010851	0.017738	0.1228	0.011438
-0.022226	-0.15347	-0.46783	-0.0012457	-0.014767	-0.075536	-2.4714e-005	-0.00041482	-0.0029656	-0.078943	-0.3006	-0.63929	-0.0052712	-0.035626	-0.13722	-0.00012036	-0.0011606	-0.0063472	-0.046094	-0.14156	-0.00040153	-0.0047597	-0.024347	-8.4622e-006	-0.00014184	-0.0010123	0.00056946
-1.1936	0.30244	0.33769	-1.6185	0.22297	0.61803	2.5428	1.3797	-2.581	-1.7628	1.9918	-1.6821	-1.2423	1.0343	-0.53628	2.0463	-1.2303	0.14679	22.4617	15.3708	-79.957	-4.998	48.9016	165.7275	66.505	-149.4303	-0.17318
0.589	-0.17744	-0.12143	-2.0415	-0.12761	1.2486	-1.6287	-0.65357	1.4685	-0.0014744	-0.12205	0.30013	-2.5905	2.027	-0.86551	-3.2488	2.239	-0.6939	21.3711	-30.9749	33.0463	-110.9957	109.4863	39.5458	-109.4591	64.8767	0.05649
-1.9721	0.59411	0.40656	-2.1033	-0.13148	1.2864	4.3849	1.7596	-3.9537	1.035	-0.02945	-1.7908	0.46725	0.80869	-2.1278	-0.33792	-2.4287	4.222	0.31687	0.34757	-1.4525	0.23334	0.51653	2.6752	1.4328	-2.7003	0.0093671
-0.36006	-1.1563	-0.70038	-0.18206	-0.91404	-1.2293	0.086495	0.73814	2.2051	-3.7721	-5.0613	0.90825	-0.94672	-2.7005	-2.6411	0.5554	2.3963	4.4904	-81.5488	-41.7568	-10.1419	-56.5984	-95.6777	7.4867	60.4069	166.9774	0.10522
0.45486	1.3969	0.71528	-0.56149	-3.1335	-5.2971	-0.15954	-1.2872	-3.5582	0.38302	0.21113	-0.53744	-0.6268	-1.9012	-2.114	-0.43346	-1.7815	-3.0724	-2.7073	23.8085	11.615	41.1039	-3.975	4.9503	30.579	46.2254	0.065447
-0.64002	-1.9655	-1.0064	-0.24156	-1.3481	-2.2788	0.18057	1.4569	4.0273	-0.92864	0.44671	2.7124	-0.46534	-0.69396	0.74438	0.40926	1.2701	0.89299	-1.1367	-0.69038	-0.18991	-0.95787	-1.3034	0.084264	0.72014	2.1553	0.014258
-0.0093927	-0.064974	-0.19859	-0.00021321	-0.0025146	-0.01278	7.2268e-006	0.00012158	0.00087143	-0.19521	-0.81045	-1.9779	-0.0026342	-0.01855	-0.075366	8.309e-005	0.00082285	0.0046471	-9.8583	-30.052	-0.029319	-0.34755	-1.7778	0.0011637	0.019532	0.13964	0.012615
